scope,group,seed,metric,op,update,n_seeds,q25,median,q75,mean,std,last
across_seeds,f1,,loss,,22,26,0.03686601109802723,0.039902014657855034,0.041190276853740215,0.03957321315717239,0.005716106097793006,nan
across_seeds,f1,,loss,,23,26,0.036255414597690105,0.04105745255947113,0.04212250653654337,0.03950733727274033,0.00650334930308435,nan
across_seeds,f1,,loss,,24,26,0.036806984804570675,0.04084823466837406,0.044652003794908524,0.04027903065658533,0.0059899413165334335,nan
across_seeds,f1,,loss,,25,26,0.04024025611579418,0.04221235774457455,0.04543331731110811,0.041653203777968884,0.005773406683672942,nan
across_seeds,f1,,loss,,26,26,0.03612430766224861,0.040210213512182236,0.0435370784252882,0.03962106257677078,0.005374193594174679,nan
across_seeds,f1,,loss,,27,26,0.037307958118617535,0.03913356363773346,0.04343620128929615,0.03973566081661444,0.005538760833144407,nan
across_seeds,f1,,loss,,28,26,0.03686140105128288,0.03893091715872288,0.04274205584079027,0.03970845724241091,0.005130704838238998,nan
across_seeds,f1,,loss,,29,26,0.03669686242938042,0.040463637560606,0.04200225602835417,0.03973552226447142,0.0057533486096838695,nan
across_seeds,f1,,loss,,30,26,0.03771443013101816,0.03933034464716911,0.0426366962492466,0.03989861303797135,0.004617199370950363,nan
across_seeds,f1,,loss,,31,26,0.03831023629754782,0.04113505221903324,0.04528160486370325,0.041568985781990565,0.006003208133755566,nan
across_seeds,f1,,loss,,32,26,0.038818405009806156,0.04092710465192795,0.043098652735352516,0.04017239887840473,0.00539567565266576,nan
across_seeds,f1,,loss,,33,26,0.037859829142689705,0.040401823818683624,0.0433994447812438,0.039448980743495315,0.005543882686067375,nan
across_seeds,f1,,loss,,34,26,0.034990742802619934,0.04049364663660526,0.04205487389117479,0.03894820243406754,0.004779287820964867,nan
across_seeds,f1,,loss,,35,26,0.03735770471394062,0.03885653801262379,0.043288733810186386,0.03981058449985889,0.006151097012493579,nan
across_seeds,f1,,loss,,36,26,0.036876038648188114,0.03980224393308163,0.043657020665705204,0.03995066673423235,0.006649910447283347,nan
across_seeds,f1,,loss,,37,26,0.035027267411351204,0.037646712735295296,0.04163626208901405,0.037914131123286024,0.005690175639411378,nan
across_seeds,f1,,loss,,38,26,0.03810483869165182,0.039606837555766106,0.04425828717648983,0.04034014067684229,0.004620575237384542,nan
across_seeds,f1,,loss,,39,26,0.03519537579268217,0.038813816383481026,0.04161562491208315,0.03903410992083641,0.005675290533893203,nan
across_seeds,f1,,loss,,40,26,0.03540266212075949,0.03973960690200329,0.04469335172325373,0.04070427540976267,0.0065448229627607666,nan
across_seeds,f1,,loss,,41,26,0.03791168890893459,0.04018636979162693,0.04287521354854107,0.04034484149171756,0.005181153251030147,nan
across_seeds,f1,,loss,,42,26,0.03530724998563528,0.03991362638771534,0.04448511824011803,0.03976518624963669,0.005936092427591972,nan
across_seeds,f1,,loss,,43,26,0.03802196495234966,0.04105536267161369,0.04223139397799969,0.039708816374723725,0.005317159802481714,nan
across_seeds,f1,,loss,,44,26,0.03672056831419468,0.03879041038453579,0.041713666170835495,0.03875716725507608,0.0055104356874244665,nan
across_seeds,f1,,loss,,45,26,0.03583025839179754,0.040628597140312195,0.04351104609668255,0.04013464119858467,0.006394035338887782,nan
across_seeds,f1,,loss,,46,26,0.035127099603414536,0.03912089951336384,0.0448585357517004,0.03928179601923777,0.006348292135137847,nan
across_seeds,f1,,loss,,47,26,0.03608153946697712,0.04004523158073425,0.043500207364559174,0.03939446240950089,0.005844509205762687,nan
across_seeds,f1,,loss,,48,26,0.03640803787857294,0.03979792073369026,0.043934980407357216,0.03970429544838575,0.006369122748718115,nan
across_seeds,f1,,loss,,49,26,0.036601792089641094,0.03863281011581421,0.045046682469546795,0.039618069520936564,0.00681894415164328,nan
across_seeds,f1,,loss,,50,26,0.035762728191912174,0.03944367170333862,0.041798037476837635,0.03863141134094734,0.00469767915200796,nan
across_seeds,f1,,loss,,51,26,0.03417776245623827,0.037213414907455444,0.041521841660141945,0.037703122943639755,0.005952530276324024,nan
across_seeds,f1,,loss,,52,26,0.036202956922352314,0.03990304283797741,0.04339920915663242,0.03926139554152122,0.006132290535232131,nan
across_seeds,f1,,loss,,53,26,0.03579531889408827,0.037940725684165955,0.040905166417360306,0.03768770403873462,0.0055767706611841855,nan
across_seeds,f1,,loss,,54,26,0.03454811964184046,0.03798321262001991,0.03976983577013016,0.03682314568700699,0.004757499063147751,nan
across_seeds,f1,,loss,,55,26,0.03488162439316511,0.03752190247178078,0.04071143828332424,0.0379709150069035,0.004997370972255908,nan
across_seeds,f1,,loss,,56,26,0.03642186522483826,0.039979780092835426,0.044563958421349525,0.04027972843211431,0.006704508164279576,nan
across_seeds,f1,,loss,,57,26,0.03720036894083023,0.03877758979797363,0.04169072397053242,0.03884819314743464,0.005406221706165129,nan
across_seeds,f1,,loss,,58,26,0.03440150525420904,0.03726653940975666,0.04084411635994911,0.037322583894890085,0.004125842824057439,nan
across_seeds,f1,,loss,,59,26,0.03538770694285631,0.03830007091164589,0.04253069218248129,0.03860386948172863,0.006145442602205203,nan
across_seeds,f1,,loss,,60,26,0.03558580484241247,0.03662690706551075,0.04100333619862795,0.03792339176512682,0.005726641929102077,nan
across_seeds,f1,,loss,,61,26,0.03725340962409973,0.038752634078264236,0.041490789502859116,0.03896413893940357,0.003397406269986395,nan
across_seeds,f1,,loss,,62,26,0.036040390841662884,0.039925526827573776,0.04216041974723339,0.039719571359455585,0.004665315203402873,nan
across_seeds,f1,,loss,,63,26,0.03645400237292051,0.038839392364025116,0.04094421397894621,0.03836081033715835,0.005874756158446153,nan
across_seeds,f1,,loss,,64,26,0.03569890186190605,0.03865745849907398,0.0412236237898469,0.037736289346447356,0.005361638902078876,nan
across_seeds,f1,,loss,,65,26,0.03762770816683769,0.03909483924508095,0.041268725879490376,0.03963468488878929,0.004887894305221477,nan
across_seeds,f1,,loss,,66,26,0.0346509562805295,0.039074864238500595,0.04261638782918453,0.03889241348952055,0.005136223208763445,nan
across_seeds,f1,,loss,,67,26,0.03447084315121174,0.03699638321995735,0.039763348177075386,0.03718969340507801,0.004277767761634005,nan
across_seeds,f1,,loss,,68,26,0.03473795857280493,0.037351155653595924,0.04194571729749441,0.03770266559261542,0.005429930194323882,nan
across_seeds,f1,,loss,,69,26,0.034707196056842804,0.03839094750583172,0.04247094504535198,0.03829859118335522,0.00516155932691717,nan
across_seeds,f1,,loss,,70,26,0.036969481967389584,0.03936510160565376,0.04278583452105522,0.03905628943959108,0.004801508638206258,nan
across_seeds,f1,,loss,,71,26,0.036018858663737774,0.038319461047649384,0.04283452779054642,0.03906205275024359,0.005074861044846402,nan
across_seeds,f1,,loss,,72,26,0.03490393701940775,0.0373680405318737,0.040382721461355686,0.03722147385661419,0.005638510537221801,nan
across_seeds,f1,,loss,,73,26,0.0355628551915288,0.039050180464982986,0.04359831567853689,0.039615572501833625,0.006756420654541689,nan
across_seeds,f1,,loss,,74,26,0.03432304039597511,0.037480490282177925,0.04051476065069437,0.03686952913323274,0.004824183265921356,nan
across_seeds,f1,,loss,,75,26,0.0376747939735651,0.03941003046929836,0.041828605346381664,0.039098330558492586,0.00516489550088485,nan
across_seeds,f1,,loss,,76,26,0.036120833829045296,0.037610361352562904,0.040331365540623665,0.037970441250273816,0.003812227381606129,nan
across_seeds,f1,,loss,,77,26,0.033956523053348064,0.037309035658836365,0.0409679701551795,0.03743318532808469,0.005666496675361303,nan
across_seeds,f1,,loss,,78,26,0.03548817429691553,0.039632648229599,0.04180278815329075,0.03905848714594658,0.005501112659644216,nan
across_seeds,f1,,loss,,79,26,0.03436492849141359,0.03704598359763622,0.039048897102475166,0.03633189838952743,0.005189515123813343,nan
across_seeds,f1,,loss,,80,26,0.03571998979896307,0.03776192478835583,0.04076111223548651,0.038312915282753796,0.006110102236559428,nan
across_seeds,f1,,loss,,81,26,0.03314043674618006,0.03595239855349064,0.04092215280979872,0.036724764065673716,0.006157239720919578,nan
across_seeds,f1,,loss,,82,26,0.03572329692542553,0.038436057046055794,0.04113371204584837,0.03782604462825335,0.005645492316157054,nan
across_seeds,f1,,loss,,83,26,0.035225738771259785,0.03837563283741474,0.04116619564592838,0.03849126183642791,0.005941758539511098,nan
across_seeds,f1,,loss,,84,26,0.03676779568195343,0.038767315447330475,0.040656900964677334,0.03813942084805323,0.003996040158835742,nan
across_seeds,f1,,loss,,85,26,0.033153229393064976,0.03690990246832371,0.04079998377710581,0.03738132011718475,0.0059814602863075975,nan
across_seeds,f1,,loss,,86,26,0.03551625180989504,0.03805617056787014,0.04057664517313242,0.03726527761094845,0.005220644253070223,nan
across_seeds,f1,,loss,,87,26,0.03438353072851896,0.03855043835937977,0.04102693125605583,0.038200676727753416,0.0063597890653005135,nan
across_seeds,f1,,loss,,88,26,0.034664795733988285,0.03739447519183159,0.039645073004066944,0.037899138835760265,0.005408978258959051,nan
across_seeds,f1,,loss,,89,26,0.03672265075147152,0.038585636764764786,0.04044576268643141,0.03836974408477545,0.005011025794814743,nan
across_seeds,f1,,loss,,90,26,0.03667390253394842,0.03797788359224796,0.041571008041501045,0.03896438602644663,0.0058162147509727615,nan
across_seeds,f1,,loss,,91,26,0.035484254360198975,0.038508687168359756,0.039893719367682934,0.03806514887569042,0.005103920670850586,nan
across_seeds,f1,,loss,,92,26,0.035182852298021317,0.03829803690314293,0.04081147164106369,0.038778476775265656,0.006071729389107087,nan
across_seeds,f1,,loss,,93,26,0.034675697796046734,0.03808523900806904,0.041285489685833454,0.038648441433906555,0.0053009506260992085,nan
across_seeds,f1,,loss,,94,26,0.03601839579641819,0.03885375149548054,0.04022258520126343,0.03776199879268041,0.004657083647723946,nan
across_seeds,f1,,loss,,95,26,0.03294755611568689,0.0371114294975996,0.042326388880610466,0.03696588906817711,0.006293236779940963,nan
across_seeds,f1,,loss,,96,26,0.035287877544760704,0.03921441361308098,0.04294167459011078,0.0390868978574872,0.00770983457211242,nan
across_seeds,f1,,loss,,97,26,0.03391697630286217,0.03648916073143482,0.03913913108408451,0.03672480984376027,0.005246427426175151,nan
across_seeds,f1,,loss,,98,26,0.03572927601635456,0.03985833749175072,0.0426445547491312,0.039846986245650515,0.004606316157528191,nan
across_seeds,f1,,loss,,99,26,0.036695510149002075,0.04086154326796532,0.04294219519942999,0.039652664500933424,0.006883681035677069,nan
across_seeds,f1,,loss,,100,26,0.033404622226953506,0.03736288473010063,0.042745827697217464,0.03790411582359901,0.006102536950312777,nan
across_seeds,f1,,loss,,101,26,0.034039382822811604,0.037473974749445915,0.041844516061246395,0.03769889352126764,0.005694398515777028,nan
across_seeds,f1,,loss,,102,26,0.03664696775376797,0.03831351362168789,0.04104130994528532,0.03850042798484747,0.0048508537915366735,nan
across_seeds,f1,,loss,,103,26,0.034166901372373104,0.03611142188310623,0.041034601628780365,0.03686759255539913,0.005431894448034397,nan
across_seeds,f1,,loss,,104,26,0.03596672788262367,0.03884832561016083,0.040017022751271725,0.037711732591000885,0.004779919799908121,nan
across_seeds,f1,,loss,,105,26,0.03535053599625826,0.03890049457550049,0.042044222354888916,0.03853908045074114,0.0064670547421467545,nan
across_seeds,f1,,loss,,106,26,0.03495318070054054,0.03900261968374252,0.04247889295220375,0.03862883981603842,0.006559263281883784,nan
across_seeds,f1,,loss,,107,26,0.03543959744274616,0.036859022453427315,0.04031421896070242,0.037447947005812936,0.005685859948313464,nan
across_seeds,f1,,loss,,108,26,0.0362132228910923,0.03820042125880718,0.04162828344851732,0.03818901635419864,0.005048836225286652,nan
across_seeds,f1,,loss,,109,26,0.036848172545433044,0.03785219043493271,0.03978568408638239,0.03746956199980699,0.0058902452513018835,nan
across_seeds,f1,,loss,,110,26,0.032190476544201374,0.03825663402676582,0.04049250576645136,0.0368568363527839,0.006649461387455746,nan
across_seeds,f1,,loss,,111,26,0.035432097502052784,0.03869098611176014,0.04177255183458328,0.038856007158756256,0.006512258431494048,nan
across_seeds,f1,,loss,,112,26,0.032718357630074024,0.03516172990202904,0.039628153666853905,0.035894681699573994,0.005141610032535213,nan
across_seeds,f1,,loss,,113,26,0.03527557943016291,0.039391834288835526,0.04215459991246462,0.038482799051472776,0.0058335326292681955,nan
across_seeds,f1,,loss,,114,26,0.03478787373751402,0.03740663267672062,0.039263270795345306,0.03772846530549801,0.005268529900058703,nan
across_seeds,f1,,loss,,115,26,0.03425439354032278,0.040973784402012825,0.04321995284408331,0.03895792150153564,0.006479654444416036,nan
across_seeds,f1,,loss,,116,26,0.03554245084524155,0.03734861686825752,0.04227878712117672,0.03812100580678536,0.006702530898512417,nan
across_seeds,f1,,loss,,117,26,0.033972231671214104,0.03767021931707859,0.0424107126891613,0.03800818510353565,0.006335417971181171,nan
across_seeds,f1,,loss,,118,26,0.03659635316580534,0.04017065837979317,0.043165817856788635,0.03982888176464117,0.00612360895463521,nan
across_seeds,f1,,loss,,119,26,0.03526540566235781,0.03806708939373493,0.040020160377025604,0.03754815709992097,0.005098633427414441,nan
across_seeds,f1,,loss,,120,26,0.033580949530005455,0.03845872916281223,0.04150963481515646,0.03795582457230641,0.004740247656151272,nan
across_seeds,f1,,best,,1,26,10160016103.385096,13380530291.714493,16904457065.25446,13699752645.334276,4452504442.582283,nan
across_seeds,f1,,best,,2,26,7963182614.357012,9827705036.130417,13079060794.007244,10643989602.29301,3431419498.7350445,nan
across_seeds,f1,,best,,3,26,7538150677.572973,8496074631.862589,10673002524.146965,8886521504.928852,2749973036.0249276,nan
across_seeds,f1,,best,,4,26,7538150677.572973,8076790970.468931,9367242460.679445,8116466392.043186,1988375200.1112437,nan
across_seeds,f1,,best,,5,26,6126387013.837802,7806684322.666807,8629666729.043524,7665763131.696006,2003211432.8218675,nan
across_seeds,f1,,best,,6,26,5906548836.553225,7717903011.20372,8580281394.715019,7410246959.465769,2103802447.5853367,nan
across_seeds,f1,,best,,7,26,5172975825.048775,7717903011.20372,8236753488.509229,7145716541.863748,2235154494.405621,nan
across_seeds,f1,,best,,8,26,4891571638.8623495,7620920684.256985,8175509508.555352,6910268247.046279,2289229385.7196636,nan
across_seeds,f1,,best,,9,26,4891571638.8623495,7620920684.256985,8175509508.555352,6878031114.707698,2216546784.7249117,nan
across_seeds,f1,,best,,10,26,4411129875.381496,6421858838.185177,7931273529.610659,6467520239.285481,2209957802.6510744,nan
across_seeds,f1,,best,,11,26,4348256988.416776,5683316650.314455,7612056392.101071,6072836472.1741085,2050700496.1904192,nan
across_seeds,f1,,best,,12,26,4348256988.416776,5683316650.314455,7296927999.400417,6008395120.207871,2013316681.542817,nan
across_seeds,f1,,best,,13,26,4348256988.416776,5638643893.116768,7269490584.339193,5922084198.38946,1935006348.8510518,nan
across_seeds,f1,,best,,14,26,4166871552.9702663,5510977197.78418,7046260871.506276,5818661136.341777,1834569387.2281606,nan
across_seeds,f1,,best,,15,26,4166871552.9702663,5510977197.78418,6752486407.074681,5750301360.149736,1796070021.1024296,nan
across_seeds,f1,,best,,16,26,4055849349.044753,5497214578.770878,6322676772.122975,5497469943.317211,1557553954.7999568,nan
across_seeds,f1,,best,,17,26,4055849349.044753,5497214578.770878,6322676772.122975,5399941538.886707,1486344249.4429357,nan
across_seeds,f1,,best,,18,26,4055849349.044753,5497214578.770878,6322676772.122975,5399941538.886707,1486344249.4429357,nan
across_seeds,f1,,best,,19,26,4055849349.044753,4916567293.773384,5879870169.394173,5043272684.744914,1081025936.370466,nan
across_seeds,f1,,best,,20,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,21,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,22,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,23,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,24,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,25,26,4055849349.044753,4880373885.316156,5879870169.394173,5004438821.638195,1081031514.7478075,nan
across_seeds,f1,,best,,26,26,4055849349.044753,4880373885.316156,5879870169.394173,4965011784.8515835,1019558418.8645899,nan
across_seeds,f1,,best,,27,26,4021549423.9434733,4703066541.00378,5879870169.394173,4918472728.547964,1049841197.8822027,nan
across_seeds,f1,,best,,28,26,4021549423.9434733,4703066541.00378,5879870169.394173,4918472728.547964,1049841197.8822027,nan
across_seeds,f1,,best,,29,26,4021549423.9434733,4703066541.00378,5879870169.394173,4898919095.190393,1025970957.3465332,nan
across_seeds,f1,,best,,30,26,4021549423.9434733,4703066541.00378,5879870169.394173,4898919095.190393,1025970957.3465332,nan
across_seeds,f1,,best,,31,26,4021549423.9434733,4703066541.00378,5621107035.129297,4867214098.017974,996902469.0692534,nan
across_seeds,f1,,best,,32,26,4021549423.9434733,4703066541.00378,5621107035.129297,4860322212.593771,991430438.5689358,nan
across_seeds,f1,,best,,33,26,3871834879.7604957,4474668207.31029,5621107035.129297,4792373612.377468,1005046898.7118326,nan
across_seeds,f1,,best,,34,26,3806273060.046709,4388713505.319484,5532922282.56747,4647316101.966711,1074229880.2012796,nan
across_seeds,f1,,best,,35,26,3806273060.046709,4388713505.319484,5532922282.56747,4647316101.966711,1074229880.2012796,nan
across_seeds,f1,,best,,36,26,3792789820.087217,4388713505.319484,5532922282.56747,4535499882.220052,1151717012.5777993,nan
across_seeds,f1,,best,,37,26,3792789820.087217,4388713505.319484,5463035004.5618925,4504579207.929101,1118383317.7298763,nan
across_seeds,f1,,best,,38,26,3792789820.087217,4388713505.319484,5463035004.5618925,4490282694.951023,1109934776.824774,nan
across_seeds,f1,,best,,39,26,3792789820.087217,4388713505.319484,5300238405.552095,4461154663.788583,1085775231.4578109,nan
across_seeds,f1,,best,,40,26,3792789820.087217,4388713505.319484,5300238405.552095,4461154663.788583,1085775231.4578109,nan
across_seeds,f1,,best,,41,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,42,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,43,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,44,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,45,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,46,26,3792789820.087217,4343151831.018163,5300238405.552095,4428134189.787889,1072340638.5301536,nan
across_seeds,f1,,best,,47,26,3792789820.087217,4343151831.018163,5300238405.552095,4421592721.896358,1063066565.2174604,nan
across_seeds,f1,,best,,48,26,3754791212.267017,4258896019.2506967,4931214522.660788,4240397098.8430023,1194394602.587639,nan
across_seeds,f1,,best,,49,26,3754791212.267017,4247284909.965517,4931214522.660788,4193213875.9328103,1129760401.0315049,nan
across_seeds,f1,,best,,50,26,3747349912.6745768,4247284909.965517,4931214522.660788,4179036291.3391366,1131551040.1351755,nan
across_seeds,f1,,best,,51,26,3747349912.6745768,4247284909.965517,4931214522.660788,4179036291.3391366,1131551040.1351755,nan
across_seeds,f1,,best,,52,26,3747349912.6745768,4247284909.965517,4852333211.228374,4171407544.6225815,1127015024.930524,nan
across_seeds,f1,,best,,53,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,54,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,55,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,56,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,57,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,58,26,3742524184.093063,4132872598.5052366,4773073669.151833,4105326806.3967113,1128450532.7535148,nan
across_seeds,f1,,best,,59,26,3683188036.513566,4061194985.0639014,4409594836.965541,4028565583.6432276,1104014528.2041764,nan
across_seeds,f1,,best,,60,26,3683188036.513566,4061194985.0639014,4409594836.965541,4028565583.6432276,1104014528.2041764,nan
across_seeds,f1,,best,,61,26,3484156911.0923467,4061194985.0639014,4409594836.965541,3990434382.0434494,1129443744.975762,nan
across_seeds,f1,,best,,62,26,3484156911.0923467,4061194985.0639014,4409594836.965541,3990434382.0434494,1129443744.975762,nan
across_seeds,f1,,best,,63,26,3484156911.0923467,4061194985.0639014,4409594836.965541,3990434382.0434494,1129443744.975762,nan
across_seeds,f1,,best,,64,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,65,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,66,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,67,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,68,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,69,26,3232827247.4623437,3795341395.704647,4345051336.522766,3813705741.4946933,1107007417.2371259,nan
across_seeds,f1,,best,,70,26,2930742424.4335814,3766606889.66794,4280710058.9772882,3640264771.585853,982431117.6813138,nan
across_seeds,f1,,best,,71,26,2930742424.4335814,3766606889.66794,4280710058.9772882,3640264771.585853,982431117.6813138,nan
across_seeds,f1,,best,,72,26,2930742424.4335814,3766606889.66794,4280710058.9772882,3640264771.585853,982431117.6813138,nan
across_seeds,f1,,best,,73,26,2930742424.4335814,3766606889.66794,4280710058.9772882,3640264771.585853,982431117.6813138,nan
across_seeds,f1,,best,,74,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3613123459.279732,982304035.120558,nan
across_seeds,f1,,best,,75,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3613123459.279732,982304035.120558,nan
across_seeds,f1,,best,,76,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3613123459.279732,982304035.120558,nan
across_seeds,f1,,best,,77,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3565844349.300192,915289142.0562258,nan
across_seeds,f1,,best,,78,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3565844349.300192,915289142.0562258,nan
across_seeds,f1,,best,,79,26,2930742424.4335814,3742674634.3507395,4280710058.9772882,3565844349.300192,915289142.0562258,nan
across_seeds,f1,,best,,80,26,2873442481.0993648,3702916602.287506,4280710058.9772882,3535712602.272484,921833891.7023972,nan
across_seeds,f1,,best,,81,26,2873442481.0993648,3702916602.287506,4280710058.9772882,3535712602.272484,921833891.7023972,nan
across_seeds,f1,,best,,82,26,2873442481.0993648,3702916602.287506,4280710058.9772882,3535712602.272484,921833891.7023972,nan
across_seeds,f1,,best,,83,26,2873442481.0993648,3652203030.449254,4182752481.7006373,3509606336.063031,908780330.0200382,nan
across_seeds,f1,,best,,84,26,2873442481.0993648,3652203030.449254,4168629932.0281477,3507433636.1134167,907237927.9479533,nan
across_seeds,f1,,best,,85,26,2873442481.0993648,3652203030.449254,4168629932.0281477,3507433636.1134167,907237927.9479533,nan
across_seeds,f1,,best,,86,26,2873442481.0993648,3652203030.449254,4168629932.0281477,3507433636.1134167,907237927.9479533,nan
across_seeds,f1,,best,,87,26,2873442481.0993648,3652203030.449254,4168629932.0281477,3503723715.6338344,906270588.9743379,nan
across_seeds,f1,,best,,88,26,2873442481.0993648,3557167591.1366806,4114749530.157869,3426459424.124822,827521081.1437284,nan
across_seeds,f1,,best,,89,26,2873442481.0993648,3557167591.1366806,4114749530.157869,3426459424.124822,827521081.1437284,nan
across_seeds,f1,,best,,90,26,2873442481.0993648,3557167591.1366806,4114749530.157869,3426459424.124822,827521081.1437284,nan
across_seeds,f1,,best,,91,26,2873442481.0993648,3557167591.1366806,4114749530.157869,3426459424.124822,827521081.1437284,nan
across_seeds,f1,,best,,92,26,2873442481.0993648,3448888991.6622,4043764807.6014876,3399745054.416623,816994815.0456202,nan
across_seeds,f1,,best,,93,26,2873442481.0993648,3448888991.6622,4043764807.6014876,3399745054.416623,816994815.0456202,nan
across_seeds,f1,,best,,94,26,2873442481.0993648,3448888991.6622,4043764807.6014876,3399745054.416623,816994815.0456202,nan
across_seeds,f1,,best,,95,26,2873442481.0993648,3448888991.6622,4043764807.6014876,3399745054.416623,816994815.0456202,nan
across_seeds,f1,,best,,96,26,2873442481.0993648,3407099607.980889,4029247104.325457,3368357390.2362933,816673816.2582304,nan
