upd,loss,best,alpha_sum,prob_0,prob_1,prob_2,prob_3,alpha_0,alpha_1,alpha_2,alpha_3,pused_0,pused_1,pused_2,pused_3,ophist_0,ophist_1,ophist_2,ophist_3,opimp_0,opimp_1,opimp_2,opimp_3
25,0.07789552956819534,466875537.2445179,7.193276882171631,0.2672260105609894,0.22692199051380157,0.24439416825771332,0.2614578604698181,1.92223060131073,1.6323126554489136,1.7579948902130127,1.8807388544082642,0.14499999582767487,0.4129999876022339,0.296999990940094,0.14499999582767487,0.1599999964237213,0.3400000035762787,0.3400000035762787,0.1599999964237213,0.125,0.0,0.23499999940395355,0.0
26,0.08840242773294449,466875537.2445179,7.159663677215576,0.26772990822792053,0.22645308077335358,0.2443326711654663,0.2614843547344208,1.916856050491333,1.6213278770446777,1.7493396997451782,1.8721400499343872,0.18000000715255737,0.3840000033378601,0.2150000035762787,0.22100000083446503,0.20000000298023224,0.5199999809265137,0.14000000059604645,0.14000000059604645,0.10000000149011612,0.11500000208616257,0.42899999022483826,0.0
27,0.08282536268234253,466875537.2445179,7.1260504722595215,0.26832520961761475,0.22553624212741852,0.24512076377868652,0.261017769575119,1.912099003791809,1.6071826219558716,1.7467429637908936,1.8600257635116577,0.43799999356269836,0.10199999809265137,0.30799999833106995,0.15199999511241913,0.5,0.1599999964237213,0.2800000011920929,0.05999999865889549,0.1599999964237213,0.0,0.0,0.3330000042915344
28,0.0912591740489006,466875537.2445179,7.092435836791992,0.2684195935726166,0.22578461468219757,0.24542807042598724,0.2603677809238434,1.9037487506866455,1.601362943649292,1.74068284034729,1.8466417789459229,0.36399999260902405,0.05299999937415123,0.289000004529953,0.29499998688697815,0.41999998688697815,0.03999999910593033,0.23999999463558197,0.30000001192092896,0.28600001335144043,0.0,0.25,0.0
29,0.07915867120027542,466875537.2445179,7.058823585510254,0.26757436990737915,0.22623629868030548,0.24548259377479553,0.26070669293403625,1.8887603282928467,1.5969620943069458,1.732818365097046,1.8402825593948364,0.23100000619888306,0.05700000002980232,0.2549999952316284,0.4569999873638153,0.18000000715255737,0.03999999910593033,0.2800000011920929,0.5,0.3330000042915344,0.0,0.14300000667572021,0.11999999731779099
30,0.09401433169841766,466875537.2445179,7.025210380554199,0.2668052315711975,0.2251523733139038,0.2457144856452942,0.2623278796672821,1.8743629455566406,1.581742763519287,1.7261959314346313,1.8429086208343506,0.17599999904632568,0.21400000154972076,0.21799999475479126,0.39100000262260437,0.14000000059604645,0.14000000059604645,0.25999999046325684,0.46000000834465027,0.14300000667572021,0.28600001335144043,0.30799999833106995,0.17399999499320984
31,0.09309747815132141,466875537.2445179,6.9915971755981445,0.2654208242893219,0.2269359976053238,0.24476295709609985,0.26288023591041565,1.8557155132293701,1.5866451263427734,1.7112840414047241,1.8379526138305664,0.06199999898672104,0.6430000066757202,0.1809999942779541,0.11400000005960464,0.11999999731779099,0.5799999833106995,0.20000000298023224,0.10000000149011612,0.0,0.03400000184774399,0.10000000149011612,0.20000000298023224
32,0.08425282686948776,466875537.2445179,6.957983016967773,0.26728716492652893,0.22544868290424347,0.2469668835401535,0.2602972388267517,1.8597795963287354,1.5686681270599365,1.7183914184570312,1.8111437559127808,0.08699999749660492,0.07900000363588333,0.19900000095367432,0.6349999904632568,0.1599999964237213,0.07999999821186066,0.18000000715255737,0.5799999833106995,0.0,0.0,0.11100000143051147,0.10300000011920929
33,0.07586824148893356,466875537.2445179,6.924369812011719,0.26654767990112305,0.2222146987915039,0.24993343651294708,0.26130419969558716,1.845674753189087,1.5386967658996582,1.7306315898895264,1.8093669414520264,0.10700000077486038,0.27300000190734863,0.4519999921321869,0.1679999977350235,0.11999999731779099,0.2199999988079071,0.5600000023841858,0.10000000149011612,0.16699999570846558,0.0,0.42899999022483826,0.20000000298023224
34,0.0824703499674797,466875537.2445179,6.890756607055664,0.2653660476207733,0.22658587992191315,0.24599069356918335,0.2620573043823242,1.8285728693008423,1.5613481998443604,1.6950620412826538,1.8057730197906494,0.24500000476837158,0.5619999766349792,0.06700000166893005,0.12600000202655792,0.1599999964237213,0.6399999856948853,0.05999999865889549,0.14000000059604645,0.0,0.09399999678134918,0.0,0.14300000667572021
35,0.07272575050592422,466875537.2445179,6.857143402099609,0.26575833559036255,0.22522398829460144,0.2484063059091568,0.26061129570007324,1.822343111038208,1.5443931818008423,1.7033576965332031,1.7870490550994873,0.10199999809265137,0.6269999742507935,0.07699999958276749,0.1940000057220459,0.05999999865889549,0.6200000047683716,0.019999999552965164,0.30000001192092896,0.3330000042915344,0.03200000151991844,0.0,0.0
36,0.07638412714004517,466875537.2445179,6.82352876663208,0.2657147943973541,0.22591933608055115,0.2478511780500412,0.26051464676856995,1.8131126165390015,1.541567087173462,1.691219687461853,1.7776292562484741,0.11400000005960464,0.3100000023841858,0.46799999475479126,0.1080000028014183,0.10000000149011612,0.36000001430511475,0.5,0.03999999910593033,0.0,0.0,0.23999999463558197,0.0
37,0.07483770698308945,466875537.2445179,6.789915561676025,0.26538774371147156,0.22504620254039764,0.24955862760543823,0.26000744104385376,1.8019604682922363,1.5280447006225586,1.6944819688796997,1.7654286623001099,0.3100000023841858,0.39899998903274536,0.17499999701976776,0.11599999666213989,0.2800000011920929,0.4399999976158142,0.20000000298023224,0.07999999821186066,0.21400000154972076,0.0,0.30000001192092896,0.25
